,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR,time,i,Height,Growth,DBH,CR
38,38,ACSA,5.04637,0,2.21606,0.23711842,38,BEAL,12.93,4.64662,8.21954,0.89592986,38,ACRU,0.518371,0.0531661,0.468129,0.050557932,38,BELE,0.507317,0.050157,0.455675,0.049668575,38,BEPA,0.507574,0.0501889,0.455965,0.049700185,38,FAGR,1.18278,0.292969,1.22533,0.18625016,38,FRAM,0.507549,0.0501858,0.455936,0.04331392,38,PIAB,0.905177,0.181557,0.906866,0.0906866,38,PIRE,0.440738,0.0328362,0.380764,0.033126468,38,PIST,0.440825,0.0328447,0.380862,0.033134994,38,PRSE,1.20903,0.304152,1.25561,0.14565076,38,QURU,0.476658,0.0419365,0.421159,0.050117921,38,TSCA,0.905114,0.181543,0.906794,0.0906794
39,39,ACSA,5.29898,1.08821,2.37929,0.25458403,39,BEAL,13.7999,5.53478,9.04976,0.98642384,39,ACRU,0.528025,0.0544018,0.479009,0.051732972,39,BELE,0.516422,0.051286,0.465932,0.050786588,39,BEPA,0.516685,0.0513187,0.466228,0.050818852,39,FAGR,1.23611,0.307682,1.28687,0.19560424,39,FRAM,0.516659,0.0513154,0.466199,0.044288905,39,PIAB,0.938288,0.18913,0.944692,0.0944692,39,PIRE,0.446683,0.0334125,0.387447,0.033707889,39,PIST,0.446772,0.0334211,0.387546,0.033716502,39,PRSE,1.26438,0.319638,1.31953,0.15306548,39,QURU,0.484263,0.0427886,0.429716,0.051136204,39,TSCA,0.938222,0.189115,0.944617,0.0944617
40,40,ACSA,5.29898,0,2.37929,0.25458403,40,BEAL,14.4751,4.50493,9.7255,1.0600795,40,ACRU,0.537901,0.0556662,0.490142,0.052935336,40,BELE,0.525728,0.0524405,0.47642,0.05192978,40,BEPA,0.525997,0.0524738,0.476723,0.051962807,40,FAGR,1.29202,0.323134,1.3515,0.205428,40,FRAM,0.525971,0.0524705,0.476693,0.045285835,40,PIAB,0.97274,0.197019,0.984096,0.0984096,40,PIRE,0.452732,0.0339989,0.394247,0.034299489,40,PIST,0.452822,0.0340076,0.394348,0.034308276,40,PRSE,1.32244,0.335911,1.38672,0.16085952,40,QURU,0.492019,0.043658,0.438448,0.052175312,40,TSCA,0.972672,0.197003,0.984018,0.0984018
41,41,ACSA,5.54005,1.04892,2.53663,0.27141941,41,BEAL,15.1543,4.73379,10.4356,1.1374804,41,ACRU,0.548002,0.05696,0.501534,0.054165672,41,BELE,0.535242,0.0536209,0.487144,0.053098696,41,BEPA,0.535517,0.053655,0.487454,0.053132486,41,FAGR,2.4076,0.339362,1.06453,0.16180856,41,FRAM,0.535489,0.0536516,0.487423,0.046305185,41,PIAB,1.00859,0.205237,1.02514,0.102514,41,PIRE,0.458885,0.0345956,0.401166,0.034901442,41,PIST,0.458977,0.0346045,0.401269,0.034910403,41,PRSE,2.72504,0.353014,1.09299,0.12678684,41,QURU,0.499932,0.0445451,0.447357,0.053235483,41,TSCA,1.00852,0.205221,1.02506,0.102506
42,42,ACSA,5.80173,1.15037,2.70918,0.28988226,42,BEAL,15.444,1.56417,10.7484,1.1715756,42,ACRU,0.558335,0.0582839,0.513191,0.055424628,42,BELE,0.544966,0.0548279,0.49811,0.05429399,42,BEPA,0.545247,0.0548628,0.498427,0.054328543,42,FAGR,2.42124,0.0932814,1.07852,0.16393504,42,FRAM,0.545219,0.0548593,0.498395,0.047347525,42,PIAB,1.04588,0.213797,1.0679,0.10679,42,PIRE,0.465145,0.0352027,0.408206,0.035513922,42,PIST,0.465239,0.0352118,0.408311,0.035523057,42,PRSE,3.07548,1.9158,1.38036,0.16012176,42,QURU,0.508003,0.0454503,0.456447,0.054317193,42,TSCA,1.04581,0.21378,1.06782,0.106782
43,43,ACSA,6.26436,2.06454,3.01886,0.32301802,43,BEAL,15.7287,1.56777,11.062,1.205758,43,ACRU,0.568904,0.0596385,0.525119,0.056712852,43,BELE,0.554906,0.0560621,0.509322,0.055516098,43,BEPA,0.555193,0.0560977,0.509646,0.055551414,43,FAGR,2.42446,0.0220296,1.08182,0.16443664,43,FRAM,0.555164,0.0560942,0.509614,0.04841333,43,PIAB,1.08468,0.222715,1.11245,0.111245,43,PIRE,0.471514,0.0358206,0.41537,0.03613719,43,PIST,0.471609,0.0358298,0.415477,0.036146499,43,PRSE,3.10869,0.182819,1.40778,0.16330248,43,QURU,0.516235,0.0463738,0.465722,0.055420918,43,TSCA,1.0846,0.222697,1.11236,0.111236
44,44,ACSA,6.26436,0,3.01886,0.32301802,44,BEAL,16.0084,1.57067,11.3761,1.2399949,44,ACRU,0.579714,0.0610247,0.537324,0.058030992,44,BELE,0.565066,0.057324,0.520787,0.056765783,44,BEPA,0.565359,0.0573605,0.521118,0.056801862,44,FAGR,2.45386,0.201257,1.11201,0.16902552,44,FRAM,0.56533,0.0573569,0.521086,0.04950317,44,PIAB,1.12504,0.232005,1.15885,0.115885,44,PIRE,0.477993,0.0364492,0.42266,0.03677142,44,PIST,0.478089,0.0364586,0.422769,0.036780903,44,PRSE,3.28796,0.990965,1.55643,0.18054588,44,QURU,0.524633,0.0473161,0.475185,0.056547015,44,TSCA,1.12496,0.231986,1.15875,0.115875
45,45,ACSA,6.62515,1.63819,3.26459,0.34931113,45,BEAL,16.2829,1.57292,11.6907,1.2742863,45,ACRU,0.590772,0.062443,0.549812,0.059379696,45,BELE,0.575451,0.0586144,0.53251,0.05804359,45,BEPA,0.575751,0.0586517,0.532849,0.058080541,45,FAGR,2.80129,2.39486,1.47124,0.22362848,45,FRAM,0.575721,0.058648,0.532815,0.050617425,45,PIAB,1.16703,0.241682,1.20718,0.120718,45,PIRE,0.484584,0.0370889,0.430078,0.037416786,45,PIST,0.484682,0.0370985,0.430189,0.037426443,45,PRSE,3.8088,2.91714,1.994,0.231304,45,QURU,0.533198,0.0482775,0.484841,0.057696079,45,TSCA,1.16694,0.241663,1.20709,0.120709
46,46,ACSA,6.93019,1.40489,3.47533,0.37186031,46,BEAL,16.5524,1.57456,12.0056,1.3086104,46,ACRU,0.602083,0.0638943,0.562591,0.060759828,46,BELE,0.586066,0.0599338,0.544497,0.059350173,46,BEPA,0.586373,0.0599719,0.544843,0.059387887,46,FAGR,2.97664,1.22035,1.65429,0.25145208,46,FRAM,0.586343,0.0599682,0.544809,0.051756855,46,PIAB,1.2107,0.251762,1.25754,0.125754,46,PIRE,0.491289,0.0377398,0.437626,0.038073462,46,PIST,0.491389,0.0377495,0.437739,0.038083293,46,PRSE,3.8088,0,1.994,0.231304,46,QURU,0.541936,0.0492585,0.494692,0.058868348,46,TSCA,1.21061,0.251743,1.25744,0.125744
47,47,ACSA,7.33053,1.87228,3.75617,0.40191019,47,BEAL,16.8167,1.57564,12.3207,1.3429563,47,ACRU,0.613652,0.0653794,0.575667,0.062172036,47,BELE,0.596916,0.0612829,0.556753,0.060686077,47,BEPA,0.59723,0.0613219,0.557107,0.060724663,47,FAGR,3.12542,1.04172,1.81055,0.2752036,47,FRAM,0.597199,0.061318,0.557072,0.05292184,47,PIAB,1.25612,0.262264,1.30999,0.130999,47,PIRE,0.498111,0.0384022,0.445306,0.038741622,47,PIST,0.498212,0.0384121,0.445421,0.038751627,47,PRSE,3.91472,0.600338,2.08405,0.2417498,47,QURU,0.550848,0.0502594,0.504744,0.060064536,47,TSCA,1.25603,0.262243,1.30988,0.130988
48,48,ACSA,7.42229,0.433775,3.82123,0.40887161,48,BEAL,17.076,1.57618,12.636,1.377324,48,ACRU,0.625485,0.0668989,0.589047,0.063617076,48,BELE,0.608007,0.0626624,0.569286,0.062052174,48,BEPA,0.608327,0.0627022,0.569648,0.062091632,48,FAGR,3.35808,1.64052,2.05663,0.31260776,48,FRAM,0.608296,0.0626983,0.569612,0.05411314,48,PIAB,1.30337,0.273203,1.36463,0.136463,48,PIRE,0.50505,0.0390761,0.453122,0.039421614,48,PIST,0.505154,0.0390862,0.453238,0.039431706,48,PRSE,4.54227,3.60768,2.6252,0.3045232,48,QURU,0.559938,0.0512807,0.515,0.061285,48,TSCA,1.30327,0.273181,1.36452,0.136452
49,49,ACSA,7.99401,2.74317,4.23271,0.45289997,49,BEAL,17.3301,1.57624,12.9512,1.4116808,49,ACRU,0.637589,0.0684538,0.602738,0.065095704,49,BELE,0.619342,0.0640729,0.5821,0.0634489,49,BEPA,0.61967,0.0641137,0.582471,0.063489339,49,FAGR,3.36715,0.0642128,2.06626,0.31407152,49,FRAM,0.619637,0.0641096,0.582434,0.05533123,49,PIAB,2.08372,0.284598,1.06616,0.106616,49,PIRE,0.51211,0.0397619,0.461074,0.040113438,49,PIST,0.512215,0.0397722,0.461193,0.040123791,49,PRSE,4.85249,1.81641,2.89766,0.33612856,49,QURU,0.56921,0.0523226,0.525465,0.062530335,49,TSCA,2.08366,0.284576,1.06608,0.106608
50,50,ACSA,8.27798,1.38911,4.44108,0.47519556,50,BEAL,17.5792,1.57584,13.2664,1.4460376,50,ACRU,0.649968,0.0700448,0.616747,0.066608676,50,BELE,0.630929,0.0655152,0.595203,0.064877127,50,BEPA,0.631263,0.0655569,0.595582,0.064918438,50,FAGR,3.56515,1.40799,2.27746,0.34617392,50,FRAM,0.63123,0.0655527,0.595544,0.05657668,50,PIAB,2.22402,1.38045,1.27323,0.127323,50,PIRE,0.519292,0.0404598,0.469166,0.040817442,50,PIST,0.519399,0.0404702,0.469287,0.040827969,50,PRSE,4.98992,0.811823,3.01943,0.35025388,50,QURU,0.578668,0.0533858,0.536142,0.063800898,50,TSCA,2.38602,2.98355,1.51361,0.151361
51,51,ACSA,8.70771,2.13702,4.76163,0.50949441,51,BEAL,17.8233,1.57503,13.5814,1.4803726,51,ACRU,0.66263,0.0716728,0.631081,0.068156748,51,BELE,0.642771,0.0669899,0.608601,0.066337509,51,BEPA,0.643113,0.0670325,0.608988,0.066379692,51,FAGR,3.78162,1.55146,2.51018,0.38154736,51,FRAM,0.643079,0.0670283,0.60895,0.05785025,51,PIAB,2.38409,1.58339,1.51074,0.151074,51,PIRE,0.526598,0.0411699,0.4774,0.0415338,51,PIST,0.526707,0.0411804,0.477523,0.041544501,51,PRSE,4.98992,0,3.01943,0.35025388,51,QURU,0.588315,0.0544706,0.547036,0.065097284,51,TSCA,2.58695,2.00089,1.81374,0.181374
52,52,ACSA,8.87225,0.829721,4.88609,0.52281163,52,BEAL,18.0624,1.57382,13.8961,1.5146749,52,ACRU,0.675581,0.0733387,0.645749,0.069740892,52,BELE,0.654875,0.0684979,0.622301,0.067830809,52,BEPA,0.655225,0.0685414,0.622697,0.067873973,52,FAGR,3.84217,0.436234,2.57561,0.39149272,52,FRAM,0.65519,0.0685371,0.622658,0.05915251,52,PIAB,2.4817,0.970104,1.65625,0.165625,52,PIRE,0.53403,0.0418924,0.485778,0.042262686,52,PIST,0.534141,0.0419032,0.485903,0.042273561,52,PRSE,5.28395,1.75201,3.28224,0.38073984,52,QURU,0.598154,0.0555774,0.558152,0.066420088,52,TSCA,2.74316,1.56566,2.04859,0.204859
53,53,ACSA,8.87225,0,4.88609,0.52281163,53,BEAL,18.2965,1.57225,14.2106,1.5489554,53,ACRU,0.688826,0.0750432,0.660757,0.071361756,53,BELE,0.667247,0.0700397,0.636309,0.069357681,53,BEPA,0.667604,0.0700843,0.636714,0.069401826,53,FAGR,4.06449,1.61044,2.81718,0.42821136,53,FRAM,0.667569,0.0700799,0.636674,0.06048403,53,PIAB,2.75588,2.74341,2.06776,0.206776,53,PIRE,0.541591,0.0426276,0.494304,0.043004448,53,PIST,0.541704,0.0426386,0.494431,0.043015497,53,PRSE,5.71376,2.59892,3.67207,0.42596012,53,QURU,0.60819,0.0567067,0.569493,0.067769667,53,TSCA,2.83791,0.953988,2.19169,0.219169
54,54,ACSA,9.26972,2.0312,5.19077,0.55541239,54,BEAL,18.5258,1.57035,14.5247,1.5831923,54,ACRU,0.702374,0.0767874,0.676115,0.07302042,54,BELE,0.679891,0.0716163,0.650632,0.070918888,54,BEPA,0.680256,0.0716619,0.651046,0.070964014,54,FAGR,4.32776,1.92504,3.10593,0.47210136,54,FRAM,0.68022,0.0716574,0.651005,0.061845475,54,PIAB,2.8757,1.20761,2.24891,0.224891,54,PIRE,0.549283,0.0433757,0.502979,0.043759173,54,PIST,0.549398,0.0433869,0.503109,0.043770483,54,PRSE,6.05013,2.06626,3.98201,0.46191316,54,QURU,0.618427,0.057859,0.581065,0.069146735,54,TSCA,2.89176,0.543675,2.27324,0.227324
55,55,ACSA,9.39119,0.628572,5.28505,0.56550035,55,BEAL,18.7503,1.56815,14.8383,1.6173747,55,ACRU,0.716229,0.0785721,0.691829,0.074717532,55,BELE,0.692815,0.0732284,0.665278,0.072515302,55,BEPA,0.693188,0.073275,0.665701,0.072561409,55,FAGR,4.37891,0.376334,3.16238,0.48068176,55,FRAM,0.693151,0.0732704,0.665659,0.063237605,55,PIAB,2.9954,1.21176,2.43067,0.243067,55,PIRE,0.557108,0.044137,0.511806,0.044527122,55,PIST,0.557224,0.0441483,0.511938,0.044538606,55,PRSE,6.05727,0.0441415,3.98863,0.46268108,55,QURU,0.628867,0.0590346,0.592872,0.070551768,55,TSCA,2.95186,0.60808,2.36445,0.236445
56,56,ACSA,9.44236,0.265847,5.32493,0.56976751,56,BEAL,18.9701,1.56566,15.1514,1.6515026,56,ACRU,0.7304,0.0803983,0.707909,0.076454172,56,BELE,0.706023,0.0748768,0.680253,0.074147577,56,BEPA,0.706405,0.0749244,0.680686,0.074194774,56,FAGR,4.51112,0.976179,3.30881,0.50293912,56,FRAM,0.706367,0.0749197,0.680643,0.064661085,56,PIAB,3.18968,1.97812,2.72739,0.272739,56,PIRE,0.565067,0.0449116,0.520789,0.045308643,56,PIST,0.565186,0.0449232,0.520923,0.045320301,56,PRSE,6.10389,0.288781,4.03195,0.4677062,56,QURU,0.639516,0.0602342,0.604918,0.071985242,56,TSCA,2.95186,0,2.36445,0.236445
57,57,ACSA,9.44236,0,5.32493,0.56976751,57,BEAL,19.1851,1.5629,15.464,1.685576,57,ACRU,0.744894,0.0822669,0.724362,0.078231096,57,BELE,0.719523,0.0765623,0.695566,0.075816694,57,BEPA,0.719913,0.076611,0.696008,0.075864872,57,FAGR,4.59228,0.60174,3.39907,0.51665864,57,FRAM,0.719874,0.0766061,0.695964,0.06611658,57,PIAB,3.31994,1.33436,2.92754,0.292754,57,PIRE,0.573165,0.0456998,0.529929,0.046103823,57,PIST,0.573286,0.0457116,0.530065,0.046115655,57,PRSE,6.10389,0,4.03195,0.4677062,57,QURU,0.650378,0.0614581,0.61721,0.07344799,57,TSCA,3.1309,1.81956,2.63739,0.263739
58,58,ACSA,9.79354,1.84281,5.60135,0.59934445,58,BEAL,19.3956,1.55991,15.776,1.719584,58,ACRU,0.759717,0.084179,0.741198,0.080049384,58,BELE,0.73332,0.0782857,0.711223,0.077523307,58,BEPA,0.733719,0.0783355,0.711675,0.077572575,58,FAGR,4.6609,0.51024,3.47561,0.52829272,58,FRAM,0.733679,0.0783305,0.71163,0.06760485,58,PIAB,3.49759,1.83037,3.2021,0.32021,58,PIRE,0.581402,0.0465019,0.539229,0.046912923,58,PIST,0.581525,0.0465138,0.539368,0.046925016,58,PRSE,6.41377,1.93371,4.32201,0.50135316,58,QURU,0.661456,0.0627069,0.629751,0.074940369,58,TSCA,3.33239,2.06231,2.94673,0.294673
59,59,ACSA,9.88409,0.48038,5.67341,0.60705487,59,BEAL,19.6016,1.55669,16.0873,1.7535157,59,ACRU,0.774876,0.0861355,0.758425,0.0819099,59,BELE,0.747421,0.0800479,0.727232,0.079268288,59,BEPA,0.747828,0.0800988,0.727695,0.079318755,59,FAGR,4.72983,0.513989,3.55271,0.54001192,59,FRAM,0.747788,0.0800938,0.727649,0.069126655,59,PIAB,3.74252,2.54383,3.58367,0.358367,59,PIRE,0.589781,0.047318,0.548693,0.047736291,59,PIST,0.589906,0.0473302,0.548834,0.047748558,59,PRSE,6.88091,2.96363,4.76655,0.5529198,59,QURU,0.672755,0.063981,0.642548,0.076463212,59,TSCA,3.60927,2.85937,3.37564,0.337564
60,60,ACSA,10.2571,2.00197,5.9737,0.6391859,60,BEAL,19.8031,1.55327,16.398,1.787382,60,ACRU,0.79038,0.0881375,0.776053,0.083813724,60,BELE,0.761832,0.0818498,0.743602,0.081052618,60,BEPA,0.762249,0.0819018,0.744075,0.081104175,60,FAGR,4.72983,0,3.55271,0.54001192,60,FRAM,0.762208,0.0818967,0.744029,0.070682755,60,PIAB,3.84604,1.08223,3.74601,0.374601,60,PIRE,0.598305,0.0481484,0.558322,0.048574014,60,PIST,0.598432,0.0481608,0.558466,0.048586542,60,PRSE,7.13735,1.65243,5.01442,0.58167272,60,QURU,0.684279,0.0652811,0.655604,0.078016876,60,TSCA,3.60998,0.00741467,3.37675,0.337675
61,61,ACSA,10.447,1.03344,6.12872,0.65577304,61,BEAL,20.0003,1.54966,16.7079,1.8211611,61,ACRU,0.806235,0.090186,0.79409,0.08576172,61,BELE,0.776561,0.0836922,0.760341,0.082877169,61,BEPA,0.776986,0.0837454,0.760824,0.082929816,61,FAGR,4.89957,1.27157,3.74344,0.56900288,61,FRAM,0.776944,0.0837402,0.760777,0.072273815,61,PIAB,4.09562,2.62699,4.14006,0.414006,61,PIRE,0.606976,0.0489934,0.568121,0.049426527,61,PIST,0.607106,0.049006,0.568267,0.049439229,61,PRSE,7.20248,0.422657,5.07782,0.58902712,61,QURU,0.696032,0.0666076,0.668925,0.079602075,61,TSCA,3.75806,1.54162,3.60799,0.360799
62,62,ACSA,10.9301,2.67569,6.53007,0.69871749,62,BEAL,20.1932,1.54589,17.0171,1.8548639,62,ACRU,0.822451,0.0922821,0.812546,0.087754968,62,BELE,0.791613,0.0855761,0.777456,0.084742704,62,BEPA,0.792048,0.0856305,0.77795,0.08479655,62,FAGR,4.96748,0.511177,3.82012,0.58065824,62,FRAM,0.792005,0.0856251,0.777902,0.07390069,62,PIAB,4.3908,3.13986,4.61103,0.461103,62,PIRE,0.615797,0.0498533,0.578092,0.050294004,62,PIST,0.615929,0.0498661,0.578241,0.050306967,62,PRSE,7.66856,3.0602,5.53685,0.6422746,62,QURU,0.70802,0.067961,0.682518,0.081219642,62,TSCA,3.85857,1.05138,3.7657,0.37657
63,63,ACSA,11.1152,1.04355,6.68661,0.71546727,63,BEAL,20.3819,1.54195,17.3255,1.8884795,63,ACRU,0.839033,0.094427,0.831432,0.089794656,63,BELE,0.806997,0.0875024,0.794956,0.086650204,63,BEPA,0.807441,0.0875581,0.795462,0.086705358,63,FAGR,5.0657,0.741837,3.93139,0.59757128,63,FRAM,0.807397,0.0875526,0.795412,0.07556414,63,PIAB,4.56417,1.86103,4.89019,0.489019,63,PIRE,0.62477,0.0507282,0.588237,0.051176619,63,PIST,0.624904,0.0507413,0.588389,0.051189843,63,PRSE,7.88046,1.41241,5.74871,0.66685036,63,QURU,0.720246,0.0693419,0.696386,0.082869934,63,TSCA,3.97047,1.17532,3.942,0.3942
64,64,ACSA,11.3094,1.10521,6.85239,0.73320573,64,BEAL,20.5665,1.53787,17.633,1.921997,64,ACRU,0.855992,0.0966217,0.850756,0.091881648,64,BELE,0.822718,0.0894721,0.812851,0.088600759,64,BEPA,0.823172,0.089529,0.813368,0.088657112,64,FAGR,5.18288,0.888786,4.06471,0.61783592,64,FRAM,0.823127,0.0895234,0.813317,0.077265115,64,PIAB,4.81976,2.76696,5.30523,0.530523,64,PIRE,0.633897,0.0516185,0.598561,0.052074807,64,PIST,0.634033,0.0516318,0.598715,0.052088205,64,PRSE,8.49734,4.19034,6.37726,0.73976216,64,QURU,0.732715,0.0707509,0.710536,0.084553784,64,TSCA,4.08251,1.18172,4.11926,0.411926
65,65,ACSA,11.4665,0.902902,6.98782,0.74769674,65,BEAL,20.747,1.53366,17.9398,1.9554382,65,ACRU,0.873335,0.0988674,0.87053,0.09401724,65,BELE,0.838784,0.0914861,0.831148,0.090595132,65,BEPA,0.839248,0.0915443,0.831677,0.090652793,65,FAGR,5.18288,0,4.06471,0.61783592,65,FRAM,0.839203,0.0915385,0.831624,0.07900428,65,PIAB,5.01062,2.08457,5.61792,0.561792,65,PIRE,0.643182,0.0525244,0.609066,0.052988742,65,PIST,0.64332,0.0525379,0.609223,0.053002401,65,PRSE,8.79878,2.0916,6.691,0.776156,65,QURU,0.745432,0.0721886,0.724974,0.086271906,65,TSCA,4.1803,1.03572,4.27461,0.427461
66,66,ACSA,11.5053,0.224066,7.02143,0.75129301,66,BEAL,20.9236,1.52933,18.2456,1.9887704,66,ACRU,0.89107,0.101165,0.890763,0.096202404,66,BELE,0.855203,0.0935454,0.849857,0.092634413,66,BEPA,0.855677,0.0936049,0.850398,0.092693382,66,FAGR,5.49361,2.37729,4.42131,0.67203912,66,FRAM,0.855631,0.0935991,0.850344,0.08078268,66,PIAB,5.23607,2.48292,5.99036,0.599036,66,PIRE,0.652626,0.0534462,0.619755,0.053918685,66,PIST,0.652767,0.05346,0.619915,0.053932605,66,PRSE,8.82488,0.18245,6.71837,0.77933092,66,QURU,0.758402,0.0736554,0.739705,0.088024895,66,TSCA,4.3471,1.77569,4.54097,0.454097
67,67,ACSA,11.8697,2.12842,7.34069,0.78545383,67,BEAL,21.0963,1.52489,18.5506,2.0220154,67,ACRU,0.909206,0.103517,0.911466,0.098438328,67,BELE,0.871982,0.0956511,0.868987,0.094719583,67,BEPA,0.872467,0.095712,0.86954,0.09477986,67,FAGR,5.51592,0.171884,4.44709,0.67595768,67,FRAM,0.872419,0.095706,0.869485,0.082601075,67,PIAB,5.42695,2.11992,6.30834,0.630834,67,PIRE,0.662234,0.0543842,0.630632,0.054864984,67,PIST,0.662377,0.0543982,0.630794,0.054879078,67,PRSE,8.99725,1.21092,6.9,0.8004,67,QURU,0.77163,0.075152,0.754735,0.089813465,67,TSCA,4.42322,0.814111,4.66308,0.466308
68,68,ACSA,12.0476,1.05429,7.49884,0.80237588,68,BEAL,21.2653,1.52035,18.8547,2.0551623,68,ACRU,0.927751,0.105923,0.932651,0.100726308,68,BELE,0.889129,0.0978042,0.888548,0.096851732,68,BEPA,0.889624,0.0978664,0.889113,0.096913317,68,FAGR,5.6005,0.652915,4.54503,0.69084456,68,FRAM,0.889575,0.0978603,0.889058,0.08446051,68,PIAB,5.68824,2.92882,6.74767,0.674767,68,PIRE,0.672006,0.0553387,0.6417,0.0558279,68,PIST,0.672152,0.0553529,0.641865,0.055842255,68,PRSE,9.33736,2.41869,7.26281,0.84248596,68,QURU,0.78512,0.0766791,0.770071,0.091638449,68,TSCA,4.59001,1.79251,4.93196,0.493196
69,69,ACSA,12.1086,0.364398,7.5535,0.8082245,69,BEAL,21.4305,1.51573,19.1578,2.0882002,69,ACRU,0.946716,0.108384,0.954327,0.103067316,69,BELE,0.906651,0.100006,0.908549,0.099031841,69,BEPA,0.907157,0.100069,0.909127,0.099094843,69,FAGR,5.6005,0,4.54503,0.69084456,69,FRAM,0.907107,0.100063,0.90907,0.08636165,69,PIAB,5.87519,2.11489,7.0649,0.70649,69,PIRE,0.681947,0.0563099,0.652962,0.056807694,69,PIST,0.682096,0.0563244,0.65313,0.05682231,69,PRSE,9.54915,1.52634,7.49176,0.86904416,69,QURU,0.798877,0.0782371,0.785719,0.093500561,69,TSCA,4.66167,0.773689,5.04801,0.504801
70,70,ACSA,12.2263,0.705466,7.65932,0.81954724,70,BEAL,21.5921,1.51103,19.46,2.12114,70,ACRU,0.966109,0.110904,0.976508,0.105462864,70,BELE,0.924557,0.102257,0.929001,0.101261109,70,BEPA,0.925074,0.102322,0.929592,0.101325528,70,FAGR,5.70635,0.820316,4.66807,0.70954664,70,FRAM,0.925023,0.102316,0.929533,0.088305635,70,PIAB,6.09839,2.54654,7.44688,0.744688,70,PIRE,0.692059,0.0572982,0.664421,0.057804627,70,PIST,0.69221,0.0573129,0.664592,0.057819504,70,PRSE,9.74422,1.41989,7.70474,0.89374984,70,QURU,0.812908,0.0798269,0.801684,0.095400396,70,TSCA,4.94896,3.12411,5.51663,0.551663
71,71,ACSA,12.439,1.2879,7.8525,0.8402175,71,BEAL,21.7502,1.50625,19.7613,2.1539817,71,ACRU,0.985939,0.113481,0.999204,0.107914032,71,BELE,0.942854,0.104559,0.949912,0.103540408,71,BEPA,0.943383,0.104625,0.950517,0.103606353,71,FAGR,5.91248,1.60774,4.90923,0.74620296,71,FRAM,0.943331,0.104619,0.950457,0.090293415,71,PIAB,6.42453,3.76423,8.01152,0.801152,71,PIRE,0.702345,0.0583038,0.676082,0.058819134,71,PIST,0.702498,0.0583188,0.676256,0.058834272,71,PRSE,9.74422,0,7.70474,0.89374984,71,QURU,0.827217,0.0814489,0.817974,0.097338906,71,TSCA,5.15629,2.27693,5.85817,0.585817
72,72,ACSA,12.6682,1.4054,8.06331,0.86277417,72,BEAL,21.9048,1.50141,20.0616,2.1867144,72,ACRU,1.00622,0.116119,1.02243,0.11042244,72,BELE,0.961552,0.106912,0.971295,0.105871155,72,BEPA,0.962092,0.10698,0.971913,0.105938517,72,FAGR,6.07341,1.26477,5.09895,0.7750404,72,FRAM,0.962039,0.106974,0.971852,0.09232594,72,PIAB,6.71638,3.41276,8.52343,0.852343,72,PIRE,0.712807,0.059327,0.687948,0.059851476,72,PIST,0.712964,0.0593423,0.688125,0.059866875,72,PRSE,9.74422,0,7.70474,0.89374984,72,QURU,0.84181,0.0831039,0.834594,0.099316686,72,TSCA,5.30173,1.60863,6.09946,0.609946
73,73,ACSA,12.9999,2.06656,8.3733,0.8959431,73,BEAL,22.056,1.49651,20.3609,2.2193381,73,ACRU,1.02695,0.118818,1.04619,0.11298852,73,BELE,0.980658,0.109319,0.993159,0.108254331,73,BEPA,0.98121,0.109388,0.99379,0.10832311,73,FAGR,6.29106,1.72423,5.35759,0.81435368,73,FRAM,0.981156,0.109382,0.993728,0.09440416,73,PIAB,6.84189,1.48085,8.74556,0.874556,73,PIRE,0.72345,0.0603682,0.700021,0.060901827,73,PIST,0.723609,0.0603837,0.700201,0.060917487,73,PRSE,9.80799,0.467079,7.77481,0.90187796,73,QURU,0.856691,0.0847926,0.851553,0.101334807,73,TSCA,5.49903,2.19735,6.42907,0.642907
74,74,ACSA,13.1414,0.89367,8.50735,0.91028645,74,BEAL,22.2039,1.49157,20.6592,2.2518528,74,ACRU,1.04815,0.121579,1.07051,0.11561508,74,BELE,1.00018,0.11178,1.01551,0.11069059,74,BEPA,1.00075,0.111851,1.01616,0.11076144,74,FAGR,6.35946,0.545112,5.43935,0.8267812,74,FRAM,1.00069,0.111844,1.0161,0.0965295,74,PIAB,7.14085,3.55982,9.27953,0.927953,74,PIRE,0.734275,0.0614277,0.712307,0.061970709,74,PIST,0.734436,0.0614435,0.71249,0.06198663,74,PRSE,9.80799,0,7.77481,0.90187796,74,QURU,0.871867,0.0865155,0.868856,0.103393864,74,TSCA,5.50239,0.0376171,6.43471,0.643471
